"doc_id","n_oraciones_af","polaridad_media","polaridad_sd","prop_oraciones_negativas","n_anger","n_anticipation","n_disgust","n_fear","n_joy","n_sadness","n_surprise","n_trust","prop_ira","prop_anticipacion","prop_asco","prop_miedo","prop_alegria","prop_tristeza","prop_sorpresa","prop_confianza"
"L0343",182,-0.040336453527962,0.171089681190046,0.401098901098901,145,125,90,184,88,173,109,113,0.141187925998053,0.121713729308666,0.0876338851022395,0.179162609542356,0.0856864654333009,0.168451801363194,0.106134371957157,0.110029211295034
"L0344",182,-0.040336453527962,0.171089681190046,0.401098901098901,145,125,90,184,88,173,109,113,0.141187925998053,0.121713729308666,0.0876338851022395,0.179162609542356,0.0856864654333009,0.168451801363194,0.106134371957157,0.110029211295034
"L0345",4237,0.0207902272436356,0.200017616191734,0.242152466367713,2070,2726,1807,3011,2026,2934,1406,4551,0.100823145487312,0.132774828308412,0.0880132482587307,0.146656275875505,0.0986800448102869,0.142905849690712,0.0684818079976621,0.22166479957138
"L0346",4237,0.0207902272436356,0.200017616191734,0.242152466367713,2070,2726,1807,3011,2026,2934,1406,4551,0.100823145487312,0.132774828308412,0.0880132482587307,0.146656275875505,0.0986800448102869,0.142905849690712,0.0684818079976621,0.22166479957138
"L0347",5922,-0.0156276245433169,0.343382040732412,0.286220871327254,2311,2599,1812,2986,2219,2911,1591,3018,0.118835810150666,0.133645292333008,0.0931763253972335,0.153545534015529,0.114105003342418,0.149688898030545,0.0818121046948115,0.15519103203579
"L0348",5922,-0.0156276245433169,0.343382040732412,0.286220871327254,2311,2599,1812,2986,2219,2911,1591,3018,0.118835810150666,0.133645292333008,0.0931763253972335,0.153545534015529,0.114105003342418,0.149688898030545,0.0818121046948115,0.15519103203579
"L0349",4664,0.021058098356365,0.171360937571771,0.220197255574614,3171,2361,1368,2433,1095,2111,904,4616,0.175591118002104,0.130738136109419,0.0757517027520904,0.134725067833213,0.0606345866327039,0.116894623179578,0.0500581427543053,0.255606622736586
"L0350",4664,0.021058098356365,0.171360937571771,0.220197255574614,3171,2361,1368,2433,1095,2111,904,4616,0.175591118002104,0.130738136109419,0.0757517027520904,0.134725067833213,0.0606345866327039,0.116894623179578,0.0500581427543053,0.255606622736586
"L0353",725,0.0659710585203579,0.138864669351222,0.107586206896552,215,505,146,310,319,379,177,1128,0.0676313306071092,0.158854985844605,0.0459263919471532,0.0975149418055992,0.100346020761246,0.119219880465555,0.0556778861277131,0.354828562441019
"L0354",725,0.0659710585203579,0.138864669351222,0.107586206896552,215,505,146,310,319,379,177,1128,0.0676313306071092,0.158854985844605,0.0459263919471532,0.0975149418055992,0.100346020761246,0.119219880465555,0.0556778861277131,0.354828562441019
"L0355",389,0.0749550489433269,0.129759257123506,0.06426735218509,90,206,80,139,150,153,72,382,0.0707547169811321,0.161949685534591,0.0628930817610063,0.109276729559748,0.117924528301887,0.120283018867925,0.0566037735849057,0.300314465408805
"L0356",389,0.0749550489433269,0.129759257123506,0.06426735218509,90,206,80,139,150,153,72,382,0.0707547169811321,0.161949685534591,0.0628930817610063,0.109276729559748,0.117924528301887,0.120283018867925,0.0566037735849057,0.300314465408805
"L0357",2817,0.0533719687651456,0.122078698019627,0.152289669861555,777,3120,1024,1276,1419,1151,791,3509,0.0594627688069182,0.238769419147471,0.0783653478227596,0.0976505701385169,0.108594168516109,0.0880844876406214,0.0605341700466825,0.268539067880921
"L0358",2817,0.0533719687651456,0.122078698019627,0.152289669861555,777,3120,1024,1276,1419,1151,791,3509,0.0594627688069182,0.238769419147471,0.0783653478227596,0.0976505701385169,0.108594168516109,0.0880844876406214,0.0605341700466825,0.268539067880921
"L0359",1850,0.00697621907672882,0.279984430771416,0.193513513513514,253,485,303,478,340,492,253,738,0.0757031717534411,0.145122681029324,0.0906642728904847,0.143028126870138,0.101735487731897,0.14721723518851,0.0757031717534411,0.220825852782765
"L0360",261,0.0456017819941024,0.191897079925929,0.21455938697318,67,191,54,144,140,112,130,139,0.0685772773797339,0.195496417604913,0.0552712384851586,0.147389969293756,0.143295803480041,0.114636642784033,0.133060388945752,0.142272262026612
"L0361",100,0.033824721130943,0.375668289713464,0.21,23,46,6,55,41,49,22,45,0.0801393728222996,0.160278745644599,0.0209059233449477,0.191637630662021,0.142857142857143,0.170731707317073,0.0766550522648084,0.156794425087108
"L0362",2448,0.0162579841678021,0.263144285092999,0.199754901960784,487,874,343,682,636,778,490,1158,0.0893906020558003,0.160425844346549,0.0629588839941263,0.125183553597651,0.116740088105727,0.1428046989721,0.0899412628487518,0.212555066079295
"L0366",31,-0.0144973437764286,0.126802689433356,0.32258064516129,29,21,8,27,25,27,18,26,0.160220994475138,0.116022099447514,0.0441988950276243,0.149171270718232,0.138121546961326,0.149171270718232,0.0994475138121547,0.143646408839779
"L0368",1832,0.0160648047161058,0.211012863379001,0.239628820960699,538,981,542,865,793,926,465,1126,0.0862732520846697,0.157312379730597,0.086914688903143,0.138710711994869,0.127164849262348,0.148492623476588,0.0745670301475305,0.180564464400257
"L0369",13,-0.00781910397295013,0.173113926838335,0.230769230769231,2,4,3,5,4,9,3,3,0.0606060606060606,0.121212121212121,0.0909090909090909,0.151515151515152,0.121212121212121,0.272727272727273,0.0909090909090909,0.0909090909090909
"L0371",77,0.033474724220839,0.162077768639841,0.246753246753247,34,57,26,49,42,38,26,73,0.0985507246376812,0.165217391304348,0.0753623188405797,0.142028985507246,0.121739130434783,0.110144927536232,0.0753623188405797,0.211594202898551
"L0372",36,0.0562961707013593,0.129884016654295,0.138888888888889,8,53,17,14,51,23,24,24,0.0373831775700935,0.247663551401869,0.0794392523364486,0.0654205607476635,0.238317757009346,0.107476635514019,0.11214953271028,0.11214953271028
"L0373",570,0.000532606724183591,0.219552347007412,0.308771929824561,303,379,293,459,320,318,207,359,0.114859742228961,0.143669446550417,0.111068991660349,0.173995451099318,0.121304018195603,0.12054586808188,0.0784685367702805,0.136087945413192
"L0375",295,0.0036041263453473,0.201627374025591,0.315254237288136,81,143,122,148,134,136,102,142,0.0803571428571429,0.141865079365079,0.121031746031746,0.146825396825397,0.132936507936508,0.134920634920635,0.101190476190476,0.140873015873016
"L0378",270,0.0771465533888104,0.236319024479582,0.148148148148148,90,177,75,111,179,153,67,208,0.0849056603773585,0.166981132075472,0.0707547169811321,0.104716981132075,0.168867924528302,0.144339622641509,0.0632075471698113,0.19622641509434
"L0379",124,-0.0190130581177184,0.162823852489274,0.290322580645161,48,75,49,76,39,66,39,65,0.105032822757112,0.164113785557987,0.107221006564551,0.166301969365427,0.0853391684901532,0.144420131291028,0.0853391684901532,0.142231947483589
"L0380",195,0.00904137538643798,0.229681663840746,0.317948717948718,69,119,59,116,68,107,47,115,0.0985714285714286,0.17,0.0842857142857143,0.165714285714286,0.0971428571428571,0.152857142857143,0.0671428571428571,0.164285714285714
"L0381",38,0.0491908648310053,0.255051529759006,0.263157894736842,8,31,10,17,16,37,12,26,0.0509554140127389,0.197452229299363,0.0636942675159236,0.10828025477707,0.101910828025478,0.235668789808917,0.0764331210191083,0.165605095541401
"L0383",1722,-0.00582354823669891,0.226121347239045,0.253193960511034,399,655,502,581,453,688,369,877,0.0881962864721485,0.144783377541998,0.110963748894783,0.12842617152962,0.100132625994695,0.152077807250221,0.0815649867374005,0.193854995579134
"L0384",65,0.0365873112549534,0.168396356508035,0.246153846153846,9,33,7,24,36,23,24,40,0.0459183673469388,0.168367346938776,0.0357142857142857,0.122448979591837,0.183673469387755,0.11734693877551,0.122448979591837,0.204081632653061
"L0385",279,-0.000335599999003466,0.159452580367986,0.362007168458781,171,260,136,286,260,326,112,277,0.0935448577680525,0.142231947483589,0.074398249452954,0.156455142231947,0.142231947483589,0.178336980306346,0.0612691466083151,0.151531728665208
"L0387",263,0.0331939258803353,0.187777553811801,0.247148288973384,86,166,95,139,158,164,85,208,0.07811080835604,0.150772025431426,0.0862851952770209,0.126248864668483,0.143505903723887,0.148955495004541,0.0772025431425976,0.188919164396004
"L0388",93,0.0408594081071153,0.169082247966118,0.258064516129032,50,85,32,80,71,65,35,83,0.0998003992015968,0.169660678642715,0.063872255489022,0.159680638722555,0.141716566866267,0.129740518962076,0.0698602794411178,0.165668662674651
"L0389",57,0.00775494619663866,0.283995463155652,0.298245614035088,22,36,30,34,24,22,20,37,0.0977777777777778,0.16,0.133333333333333,0.151111111111111,0.106666666666667,0.0977777777777778,0.0888888888888889,0.164444444444444
"L0390",136,0.00564136617866631,0.118505368311127,0.25,40,64,97,59,41,58,29,102,0.0816326530612245,0.130612244897959,0.197959183673469,0.120408163265306,0.0836734693877551,0.118367346938776,0.0591836734693878,0.208163265306122
"L0391",245,0.0464889791538812,0.134738678616173,0.191836734693878,57,164,47,97,140,110,72,124,0.0702836004932182,0.202219482120838,0.0579531442663379,0.11960542540074,0.172626387176326,0.135635018495684,0.0887792848335388,0.152897657213317
"L0392",74,0.027709796298135,0.126028778579021,0.283783783783784,39,87,43,60,66,43,43,64,0.0876404494382022,0.195505617977528,0.0966292134831461,0.134831460674157,0.148314606741573,0.0966292134831461,0.0966292134831461,0.143820224719101
"L0394",281,0.0377016156578544,0.250590334312667,0.220640569395018,66,138,50,120,103,92,63,122,0.0875331564986737,0.183023872679045,0.0663129973474801,0.159151193633952,0.136604774535809,0.122015915119363,0.0835543766578249,0.161803713527851
"L0395",29,0.0467084018861071,0.179880744569249,0.172413793103448,7,19,9,4,16,11,12,25,0.0679611650485437,0.184466019417476,0.087378640776699,0.0388349514563107,0.155339805825243,0.106796116504854,0.116504854368932,0.242718446601942
"L0396",13,-0.124373160528767,0.453885335964424,0.538461538461538,15,11,5,16,14,24,3,9,0.154639175257732,0.11340206185567,0.0515463917525773,0.164948453608247,0.144329896907216,0.247422680412371,0.0309278350515464,0.0927835051546392
"L0397",45,-0.00661457805670329,0.31668215852522,0.0666666666666667,3,13,8,6,12,10,6,21,0.0379746835443038,0.164556962025316,0.10126582278481,0.0759493670886076,0.151898734177215,0.126582278481013,0.0759493670886076,0.265822784810127
"L0398",104,-0.0346144512986723,0.198078613882312,0.403846153846154,86,61,64,133,39,93,26,59,0.153297682709447,0.10873440285205,0.114081996434938,0.237076648841355,0.0695187165775401,0.165775401069519,0.0463458110516934,0.105169340463458
"L0401",1161,-0.000363204939325579,0.258183781563301,0.242894056847545,297,359,225,445,271,504,254,559,0.101921757035003,0.123198352779684,0.077213452299245,0.152711050102951,0.0929993136582018,0.172958133150309,0.0871654083733699,0.191832532601235
"L0403",50601,0.0248350519216962,0.176377818832026,0.218454180747416,18099,24115,16096,26942,20236,20241,10045,40336,0.102770995400602,0.136931463289989,0.0913974220657544,0.152983930497984,0.114905456816762,0.11493384816308,0.0570382147521435,0.229038669013685
"L0404",50601,0.0248350519216962,0.176377818832026,0.218454180747416,18099,24115,16096,26942,20236,20241,10045,40336,0.102770995400602,0.136931463289989,0.0913974220657544,0.152983930497984,0.114905456816762,0.11493384816308,0.0570382147521435,0.229038669013685
"L0405",50601,0.0248350519216962,0.176377818832026,0.218454180747416,18099,24115,16096,26942,20236,20241,10045,40336,0.102770995400602,0.136931463289989,0.0913974220657544,0.152983930497984,0.114905456816762,0.11493384816308,0.0570382147521435,0.229038669013685
"L0406",5250,0.0141840871516507,0.208027611717267,0.235619047619048,1266,2154,1165,2203,1315,2226,995,2769,0.0898318314056624,0.152841836372667,0.0826651529127936,0.156318739799901,0.0933087348328958,0.157950755694316,0.0706024267366778,0.196480522245086
"L0407",7456,-0.00380966419063622,0.202308333382124,0.295064377682403,3314,3772,2429,4508,2315,4464,2022,4842,0.119786018940215,0.136340634714089,0.0877972963203933,0.162943685390009,0.0836767151015687,0.16135328562134,0.0730860984602039,0.17501626545218
"L0408",282,0.0161143858623421,0.12328910080388,0.195035460992908,112,187,103,188,141,194,101,207,0.0908353609083536,0.151662611516626,0.0835360908353609,0.152473641524736,0.114355231143552,0.157339821573398,0.0819140308191403,0.167883211678832
"L0409",2622,-0.00376938991810936,0.376448900150872,0.179252479023646,313,348,281,565,234,563,218,428,0.106101694915254,0.117966101694915,0.0952542372881356,0.191525423728814,0.0793220338983051,0.190847457627119,0.0738983050847458,0.145084745762712
"L0410",1526,0.00089459546111085,0.215190106270696,0.377457404980341,860,1343,679,1358,770,1749,651,1697,0.0944328538486878,0.147468979905567,0.0745580322828593,0.149116064565719,0.0845503458877786,0.192050071373669,0.0714834742505765,0.186340177885143
"L0411",3196,0.00889923963933647,0.20765417831183,0.301001251564456,1356,2681,1556,2251,1843,2861,1185,2814,0.0819483894361516,0.162023327491388,0.0940351725388288,0.136036743820632,0.111379706291171,0.172901432283798,0.0716141898833625,0.170061038254669
"L0412",1036,0.00878974598093368,0.133484873303131,0.335907335907336,1298,1808,1294,1746,1148,1722,892,2469,0.104871939888503,0.146077401632059,0.104548759796397,0.141068110204411,0.0927526864345156,0.139129029651773,0.0720691605397108,0.19948291185263
"L0413",794,-0.0363814424116781,0.147389146486142,0.429471032745592,653,632,690,905,452,1022,405,568,0.122583067392529,0.118640886052187,0.129528815468369,0.169889243476629,0.0848507602778299,0.191852825229961,0.0760277829923034,0.106626619110193
"L0414",16088,0.00365112923110046,0.203443114357291,0.267031327697663,5046,6722,4711,7309,4514,7645,3715,9374,0.10290398890611,0.137082959458357,0.0960722734317644,0.149053756423852,0.0920548168692389,0.155905865078718,0.0757606656334122,0.191165674198548
"L0415",17134,-0.00835032753802474,0.254607676939715,0.290941986693125,6463,8030,5591,9071,5240,9688,4439,9867,0.110688657110072,0.137525903851753,0.095754337289558,0.155354604463169,0.0897429310315299,0.165921663326997,0.0760245936734659,0.168987309253455
"L0416",4640,0.00953868113798534,0.176449114801639,0.316594827586207,2989,4157,2310,4576,3268,4447,2445,5382,0.101068506120241,0.140562656387367,0.0781091499289917,0.154730506526003,0.110502468384392,0.150368566984513,0.0826739703793873,0.181984175289105
"L0417",2498,0.00534865814621564,0.159272746960867,0.299839871897518,1332,1646,1077,2043,1305,1889,1000,2127,0.107255012480876,0.132538851759401,0.0867219582897174,0.164505998872695,0.105080924390048,0.152105644576858,0.0805217811417989,0.171269828488606
"L0418",2187,-0.0121653376066397,0.209668829226228,0.289437585733882,768,1169,735,1104,963,1370,649,1453,0.0935330654000731,0.142369991474851,0.0895140664961637,0.134453781512605,0.11728169528681,0.166849348435026,0.0790403117768847,0.176957739617586
"L0419",2157,0.0462868242306503,0.226098286375253,0.188224385720909,395,982,514,714,695,960,466,1845,0.0601126160401765,0.149444528991021,0.0782224927712677,0.108659260386547,0.105767767463095,0.14609648455334,0.0709176685436007,0.280779181250951
"L0420",20551,0.00208932433931912,0.258967916346922,0.258673543866479,6921,7932,5191,9797,4451,8610,4320,10274,0.120373591206345,0.137957423125087,0.0902845415333241,0.170394462223459,0.0774140809795464,0.149749547794629,0.0751356616112425,0.178690691526367
"L0421",1049,-0.0228623257125008,0.196170221137618,0.34604385128694,516,593,378,652,340,605,292,647,0.128262490678598,0.14740243599304,0.0939597315436242,0.162068108376833,0.0845140442455879,0.150385284613473,0.0725826497638578,0.160825254784986
"L0422",3418,-0.00512135396256348,0.201453062353235,0.333820947922762,1504,2337,1397,2020,1753,2457,1382,2805,0.0960715426381348,0.149281379750878,0.0892366656020441,0.129032258064516,0.111977004152028,0.156946662408176,0.0882785052698818,0.17917598211434
"L0423",1005,-0.00481557486568517,0.244570212816428,0.285572139303483,349,553,284,462,391,531,238,527,0.104647676161919,0.165817091454273,0.0851574212893553,0.138530734632684,0.117241379310345,0.159220389805097,0.0713643178410795,0.158020989505247
"L0424",1826,-0.00485018470990298,0.169976744065712,0.170865279299014,256,342,234,373,275,418,197,395,0.10281124497992,0.137349397590361,0.0939759036144578,0.149799196787149,0.110441767068273,0.167871485943775,0.0791164658634538,0.15863453815261
"L0425",31,0.00474795037345885,0.157963124501849,0.32258064516129,15,28,16,10,24,19,17,27,0.0961538461538462,0.179487179487179,0.102564102564103,0.0641025641025641,0.153846153846154,0.121794871794872,0.108974358974359,0.173076923076923
"L0426",2959,-0.0202550356238013,0.224575431859836,0.328151402500845,1489,1816,1250,1944,1399,2072,1010,2171,0.113223329024409,0.138088358299749,0.0950498060983956,0.147821458444225,0.106379742985324,0.1575545585887,0.0768002433275036,0.165082503231693
"L0427",25,0.033681211005524,0.096409529204127,0.16,7,24,9,17,15,14,5,18,0.0642201834862385,0.220183486238532,0.0825688073394495,0.155963302752294,0.137614678899083,0.128440366972477,0.0458715596330275,0.165137614678899
"L0428",2289,-0.00193629668051295,0.191682401142969,0.315858453473132,869,1150,592,1123,662,1301,537,1414,0.113624476987448,0.150366108786611,0.0774058577405858,0.146835774058577,0.0865585774058577,0.170109832635983,0.0702144351464435,0.184884937238494
"L0429",2066,-0.00130957518236077,0.168676206541249,0.267666989351404,582,930,465,796,540,908,458,1123,0.100310237849018,0.16028955532575,0.0801447776628749,0.137194071009997,0.093071354705274,0.156497759393313,0.0789382971389176,0.193553946914857
"L0430",3297,-0.00766877411351267,0.202559623397512,0.287534121929026,824,1341,618,1234,765,1577,700,1269,0.0989433237271854,0.161023054755043,0.074207492795389,0.148174831892411,0.0918587896253602,0.189361191162344,0.0840537944284342,0.152377521613833
"L0431",20,0.00531273542975015,0.176527710574711,0.4,8,17,8,8,13,22,6,14,0.0833333333333333,0.177083333333333,0.0833333333333333,0.0833333333333333,0.135416666666667,0.229166666666667,0.0625,0.145833333333333
"L0432",454,0.00435739703831492,0.105440481536262,0.246696035242291,222,178,165,221,121,292,98,432,0.128397917871602,0.10294968189705,0.0954308849045691,0.12781954887218,0.0699826489300173,0.168883747831116,0.0566801619433198,0.249855407750145
"L0433",1097,-0.0149729886908986,0.148715179424552,0.396536007292616,1221,1495,1348,1663,1333,2323,869,1700,0.102158634538153,0.125083668005355,0.112784471218206,0.139139892904953,0.111529451137885,0.19436077643909,0.0727074966532798,0.142235609103079
"L0434",580,0.0122301870273838,0.201033169260674,0.286206896551724,183,361,167,309,272,438,244,345,0.0789133247089263,0.155670547649849,0.0720137990513152,0.133247089262613,0.117291936179388,0.188874514877102,0.105217766278568,0.148771021992238
"L0435",2493,-0.0150927324817882,0.148366866783106,0.436823104693141,3112,4505,2590,5276,2044,5112,2008,5938,0.10174922347556,0.147294425371914,0.0846820336766389,0.172502860879516,0.0668301454961582,0.167140755272192,0.0656530979238189,0.194147457904201
"L0436",590,-0.0083628694098002,0.219953558352835,0.330508474576271,218,293,252,330,261,395,185,322,0.0966312056737589,0.129875886524823,0.111702127659574,0.146276595744681,0.115691489361702,0.17508865248227,0.0820035460992908,0.142730496453901
"L0437",4560,0.003087465495211,0.269158395050472,0.260526315789474,1289,1783,1047,2000,1164,2043,1083,1866,0.105010183299389,0.145254582484725,0.0852953156822811,0.162932790224033,0.094826883910387,0.166435845213849,0.0882281059063137,0.152016293279022
"L0438",1910,0.00239079020913983,0.150317333005513,0.317801047120419,1339,1665,934,1803,1180,1819,962,2124,0.113225097243362,0.140791476407915,0.0789785219008963,0.15246067985794,0.0997801454422459,0.153813630982581,0.0813461863690174,0.179604261796043
"L0439",1439,-0.0458240272371234,0.246651897091804,0.430854760250174,1217,1323,1082,1759,1085,1786,799,1360,0.116895591201614,0.127077129958698,0.103928537124196,0.168955912016137,0.104216693881472,0.17154932283162,0.0767457496878302,0.130631063298434
"L0440",424,-0.0419304693819427,0.182272174012754,0.349056603773585,344,295,360,371,211,464,154,287,0.138374899436846,0.118664521319389,0.144810941271118,0.14923572003218,0.084875301689461,0.186645213193886,0.0619469026548673,0.115446500402253
"L0441",879,0.00423252866428219,0.178949984494349,0.312855517633675,978,1348,969,1476,916,1542,768,1701,0.100845535161889,0.138997731491029,0.0999175087646938,0.152196329140029,0.0944524644256548,0.159001856052794,0.0791915858939988,0.175396989069911
"L0442",88,0.0040318134625387,0.115909396023029,0.227272727272727,45,63,28,57,41,69,25,58,0.116580310880829,0.163212435233161,0.0725388601036269,0.147668393782383,0.106217616580311,0.178756476683938,0.0647668393782383,0.150259067357513
"L0443",74,0.00674325987981008,0.189659650398819,0.283783783783784,21,33,16,26,24,32,19,37,0.100961538461538,0.158653846153846,0.0769230769230769,0.125,0.115384615384615,0.153846153846154,0.0913461538461538,0.177884615384615
"L0444",338,-0.0116905350854966,0.11678008821062,0.254437869822485,165,278,142,324,211,257,208,317,0.0867507886435331,0.146161934805468,0.07465825446898,0.170347003154574,0.110935856992639,0.135120925341746,0.109358569926393,0.166666666666667
