"id_libro","titulo","titulo_norm","nivel","etapa","n_palabras","n_oraciones","long_oracion_media","letras_por_palabra","silabas_por_palabra","ari","rix","flesch_kincaid","fernandez_huerta","szigriszt_pazos","perfil_mu","tokens","tipos","ttr","mtld","hdd","yule_k","entropia_shannon","hapax_ratio","maas","mattr_50","mattr_100","zipf_pendiente","inflesz","prop_ADJ","prop_ADP","prop_ADV","prop_AUX","prop_CCONJ","prop_DET","prop_NOUN","prop_NUM","prop_PRON","prop_PROPN","prop_SCONJ","prop_VERB","n_palabras_anot","razon_sust_verbo","nominalizaciones_x1000","dist_dependencia_media","profundidad_arbol_media","subordinadas_por_oracion","n_oraciones_af","polaridad_media","polaridad_sd","prop_oraciones_negativas","n_anger","n_anticipation","n_disgust","n_fear","n_joy","n_sadness","n_surprise","n_trust","prop_ira","prop_anticipacion","prop_asco","prop_miedo","prop_alegria","prop_tristeza","prop_sorpresa","prop_confianza","titulo_duplicado","contenido_duplicado"
"L0246","El amigo del duende Melodía","el amigo del duende melodia",3,"Basica inicial",6706,628,10.6783439490446,4.42379958246347,1.89531762600656,4.74526800792522,2.32802547770701,10.9393021270048,82.2290316115808,78.0783679507467,67.2247784328363,6706,2025,0.301968386519535,86.9080679146181,0.85035932556447,106.177756426466,8.89591226026892,0.671604938271605,0.0355173335418697,0.804380351509712,0.712117451188119,-0.962120575889325,"bastante facil",0.0503910950661853,0.127105896510229,0.0544524669073406,0.0332430806257521,0.0312876052948255,0.163507821901324,0.184115523465704,0.00466305655836342,0.0836341756919374,0.0685920577617329,0.0373044524669073,0.161702767749699,6706,1.13860465116279,6.56128839844915,2.34939957229808,4.0015455950541,0.792890262751159,647,-0.0325717473373234,0.251902723255859,0.329211746522411,176,313,287,524,220,276,186,257,0.0786065207682001,0.139794551138901,0.128182224207235,0.234033050468959,0.0982581509602501,0.123269316659223,0.0830728003573024,0.114783385439929,FALSE,FALSE
"L0247","El diablo y el boxeador","el diablo y el boxeador",3,"Basica inicial",997,56,17.8035714285714,4.44834503510532,1.94583751253761,8.42349082963175,4.25,14.3142755050867,71.9301063906004,67.8057515403353,54.7085781593537,997,462,0.463390170511535,94.5714270202774,0.825073963855055,140.863915719073,7.67663497590917,0.770562770562771,0.0371493292739808,0.802383966244729,0.712594654788419,-0.885145680334805,"bastante facil",0.0492462311557789,0.147738693467337,0.0442211055276382,0.0271356783919598,0.0341708542713568,0.182914572864322,0.220100502512563,0.00301507537688442,0.0763819095477387,0.0361809045226131,0.0311557788944724,0.147738693467337,997,1.48979591836735,13.0391173520562,2.56854410201913,5.01785714285714,1.42857142857143,56,0.0285275427425939,0.125043710940206,0.232142857142857,46,56,42,48,44,33,35,59,0.126721763085399,0.154269972451791,0.115702479338843,0.132231404958678,0.121212121212121,0.0909090909090909,0.0964187327823691,0.162534435261708,FALSE,FALSE
"L0250","El flojo, el sabio y el lobo","el flojo el sabio y el lobo",3,"Basica inicial",1157,77,15.025974025974,4.20829732065687,1.83405358686258,5.90406739328088,2.58441558441558,11.9119621951083,81.470291281752,77.5474875124875,72.7933223947149,1157,429,0.370786516853933,87.7034288121576,0.824815913163815,134.658151614053,7.55167720010993,0.675990675990676,0.0459159792607324,0.813519855595668,0.714026465028358,-0.786122905004716,"bastante facil",0.0711188204683434,0.13009540329575,0.0477016478751084,0.0268863833477884,0.0407632263660017,0.168256721595837,0.202081526452732,0.00607111882046834,0.0780572419774501,0.0216825672159584,0.0364267129228101,0.170858629661752,1157,1.18274111675127,6.05012964563526,2.34907407407407,4.97402597402597,1.38961038961039,77,0.0385652040639458,0.125276675274521,0.220779220779221,22,50,18,39,35,45,25,41,0.08,0.181818181818182,0.0654545454545455,0.141818181818182,0.127272727272727,0.163636363636364,0.0909090909090909,0.149090909090909,FALSE,FALSE
"L0252","El loro pelado","el loro pelado",3,"Basica inicial",1950,148,13.1756756756757,4.04666666666667,1.78512820512821,4.21763783783784,1.93918918918919,10.6130263340263,86.2931185031185,82.4458371448372,86.4032971436872,1950,590,0.302564102564103,66.521461480173,0.818007379903641,129.43063773833,7.6949881180856,0.642372881355932,0.0479644197774702,0.781893740136768,0.673133441383045,-0.901215196658834,"muy facil",0.0473494595985589,0.14668039114771,0.0597014925373134,0.0257334019557386,0.0504374678332476,0.152341739577972,0.193515182707154,0.00566134843026248,0.0694801852804941,0.0452907874420998,0.0406587750900669,0.163149768399382,1950,1.18611987381703,1.53846153846154,2.53662597114317,4.35761589403973,1.08609271523179,151,-0.0147385495459284,0.169364331273273,0.350993377483444,64,70,69,86,55,86,46,55,0.120527306967985,0.131826741996234,0.129943502824859,0.16195856873823,0.103578154425612,0.16195856873823,0.0866290018832392,0.103578154425612,FALSE,FALSE
"L0253","El pájaro del alma","el pajaro del alma",3,"Basica inicial",803,61,13.1639344262295,4.16189290161893,1.79327521793275,4.75448277973991,1.98360655737705,10.704581997836,85.8162738092808,81.95001949656,80.62815805081,803,244,0.303860523038605,31.7988,0.754336452238272,204.246528817061,6.72167679228572,0.618852459016393,0.0613136050510546,0.668010610079577,0.565127840909091,-0.773068363550689,"muy facil",0.0460772104607721,0.123287671232877,0.0697384806973848,0.0286425902864259,0.0585305105853051,0.188044831880448,0.189290161892902,0,0.0846824408468244,0.024906600249066,0.0448318804483188,0.141967621419676,803,1.33333333333333,8.7173100871731,2.46091644204852,4.45901639344262,0.934426229508197,61,0.0434663772223255,0.193534016041121,0.229508196721311,11,25,18,21,37,44,15,37,0.0528846153846154,0.120192307692308,0.0865384615384615,0.100961538461538,0.177884615384615,0.211538461538462,0.0721153846153846,0.177884615384615,FALSE,FALSE
"L0254","El pato y la serpiente","el pato y la serpiente",3,"Basica inicial",501,80,6.2625,4.12574850299401,1.82634730538922,1.1335254491018,1,8.40327320359281,90.8714116766467,86.7910628742515,69.9000874791427,501,210,0.419161676646707,50.3712996389892,0.800304995225593,148.684666594954,6.86768441230453,0.666666666666667,0.0518057374646328,0.72566371681416,0.629626865671643,-0.625249295382829,"muy facil",0.0387755102040816,0.136734693877551,0.0591836734693878,0.0224489795918367,0.0346938775510204,0.173469387755102,0.206122448979592,0,0.1,0.0244897959183673,0.0530612244897959,0.151020408163265,501,1.36486486486486,3.99201596806387,2.34588235294118,3.025,0.3875,80,0.0057008902932816,0.304949407730784,0.15,5,13,10,22,6,11,0,15,0.0609756097560976,0.158536585365854,0.121951219512195,0.268292682926829,0.0731707317073171,0.134146341463415,0,0.182926829268293,FALSE,FALSE
"L0255","El pescador y el pececito dorado","el pescador y el pececito dorado",3,"Basica inicial",838,77,10.8831168831169,4.07040572792363,1.78878281622912,3.18316942007873,1.93506493506494,9.76205281591917,88.4122518054738,84.5107136658091,72.9337667894724,838,294,0.350835322195704,67.6889777101045,0.801971462124611,137.473584679969,7.11366818132439,0.642857142857143,0.0532332075940316,0.775538656527247,0.654952638700948,-0.714398622356296,"muy facil",0.0838323353293413,0.125748502994012,0.0467065868263473,0.0323353293413174,0.0467065868263473,0.153293413173653,0.202395209580838,0.00359281437125748,0.0910179640718563,0.0191616766467066,0.0275449101796407,0.167664670658683,838,1.20714285714286,3.5799522673031,2.1957950065703,4.14285714285714,0.727272727272727,77,-0.0988456418288176,0.512107285595817,0.337662337662338,34,22,16,41,23,48,16,48,0.137096774193548,0.0887096774193548,0.0645161290322581,0.165322580645161,0.092741935483871,0.193548387096774,0.0645161290322581,0.193548387096774,FALSE,FALSE
"L0256","El rey pico de tordo","el rey pico de tordo",3,"Basica inicial",1714,80,21.425,4.19194865810968,1.83780630105018,9.02657817969661,3.95,14.4518643523921,74.7181219369895,70.9146674445741,66.1489592774083,1714,615,0.358809801633606,74.5273574081458,0.820641765876876,130.628539217835,7.79995546550757,0.702439024390244,0.0425607714634681,0.782234234234232,0.673139318885447,-0.894197435836288,"bastante facil",0.0488235294117647,0.128823529411765,0.0647058823529412,0.0294117647058824,0.07,0.141764705882353,0.168823529411765,0.00117647058823529,0.108823529411765,0.0264705882352941,0.0447058823529412,0.166470588235294,1714,1.01413427561837,5.8343057176196,2.62239902080783,5.87654320987654,1.76543209876543,81,-0.0145802037194837,0.204157953546573,0.382716049382716,60,76,49,65,70,91,36,57,0.119047619047619,0.150793650793651,0.0972222222222222,0.128968253968254,0.138888888888889,0.180555555555556,0.0714285714285714,0.113095238095238,FALSE,FALSE
"L0258","El tesoro que la tierra oculta","el tesoro que la tierra oculta",3,"Basica inicial",351,27,13,4.63817663817664,1.96011396011396,6.91581196581197,2.92592592592593,12.6093447293447,75.9731623931624,71.7199002849003,59.0486543683943,351,187,0.532763532763533,81.8528225806452,0.817344463584512,127.596366912606,6.84900119116241,0.79144385026738,0.0422106632715325,0.797086092715232,0.708095238095237,NA,"bastante facil",0.0315186246418338,0.114613180515759,0.0802292263610315,0.0143266475644699,0.0315186246418338,0.169054441260745,0.209169054441261,0,0.0687679083094556,0.0372492836676218,0.0601719197707736,0.183381088825215,351,1.140625,0,2.45426829268293,5.03703703703704,1.37037037037037,27,0.0682043015591347,0.135489632820958,0.148148148148148,4,21,4,10,17,12,7,26,0.0396039603960396,0.207920792079208,0.0396039603960396,0.099009900990099,0.168316831683168,0.118811881188119,0.0693069306930693,0.257425742574257,FALSE,FALSE
"L0260","El zorro y las uvas","el zorro y las uvas",3,"Basica inicial",444,32,13.875,4.25225225225225,1.86711711711712,5.53560810810811,2.3125,11.853231981982,80.660472972973,76.6386036036036,73.9885046108655,444,234,0.527027027027027,95.2399426916377,0.838232193105414,111.800990179369,7.16165754161708,0.739316239316239,0.0396891904886884,0.829822784810125,0.732028985507246,NA,"bastante facil",0.0630630630630631,0.123873873873874,0.0540540540540541,0.0518018018018018,0.0608108108108108,0.141891891891892,0.184684684684685,0,0.103603603603604,0.0135135135135135,0.036036036036036,0.166666666666667,444,1.10810810810811,13.5135135135135,2.3495145631068,4.70588235294118,1.23529411764706,34,0.040642380470053,0.166374456904884,0.235294117647059,7,14,6,6,15,16,12,20,0.0729166666666667,0.145833333333333,0.0625,0.0625,0.15625,0.166666666666667,0.125,0.208333333333333,FALSE,FALSE
"L0261","La abeja haragana","la abeja haragana",3,"Basica inicial",2062,177,11.6497175141243,4.27594568380213,1.87778855480116,4.5345629277702,2.35028248587571,11.1112947771622,82.2899748475234,78.1990555217632,71.1967807054736,2062,686,0.332686711930165,75.7103462788152,0.831869854649624,124.501275211414,7.95039989009314,0.653061224489796,0.0435125986027148,0.784659711872821,0.687030056036685,-0.869190608190412,"bastante facil",0.0466926070038911,0.127918287937743,0.0802529182879377,0.0423151750972763,0.0428015564202335,0.148346303501946,0.180933852140078,0.00389105058365759,0.0894941634241245,0.0238326848249027,0.0476653696498054,0.165856031128405,2062,1.09090909090909,3.87972841901067,2.44379639448568,4.27683615819209,0.96045197740113,177,-0.00848666011502194,0.175687318670547,0.271186440677966,52,58,28,78,33,83,30,64,0.122065727699531,0.136150234741784,0.0657276995305164,0.183098591549296,0.0774647887323944,0.194835680751174,0.0704225352112676,0.150234741784038,FALSE,FALSE
"L0262","La astuta hija del campesino","la astuta hija del campesino",3,"Basica inicial",108239,4173,25.9379343398035,4.13958924232486,1.82334463548259,11.0364325012518,4.51785286364726,16.0412610912179,70.9826288444451,67.3026948696312,70.1838672280512,108239,8432,0.0779016805402858,72.049701097278,0.835899773483087,118.843845749973,9.08833016256122,0.492884250474383,0.0437345551627728,0.783407523800771,0.678029961161478,-1.10389284290328,"bastante facil",0.0434746274200288,0.124945447792377,0.0714517851339431,0.038079762291657,0.065434792701611,0.152430474952412,0.176795580110497,0.00480059427085751,0.106225915780677,0.0214680347277032,0.034987696736153,0.159905288082084,108239,1.10562685093781,3.91725718086826,2.96928901573025,6.09597741707833,1.73088685015291,4251,0.0205476579728401,0.167027204247703,0.296400846859562,2689,4599,2265,3817,3692,3826,2495,5289,0.0937848772321429,0.160400390625,0.0789969308035714,0.133126395089286,0.128766741071429,0.133440290178571,0.0870186941964286,0.184465680803571,FALSE,FALSE
"L0263","La bella durmiente","la bella durmiente",3,"Basica inicial",1427,66,21.6212121212121,4.18360196215837,1.82690960056062,9.085371302372,4.04545454545455,14.399806013888,75.1717876027267,71.3973197638615,66.3783504969889,1427,520,0.364400840925018,66.7658957422891,0.79687480438473,159.325924248979,7.57508272692299,0.665384615384615,0.0440606451554434,0.764716981132079,0.670263554216866,-0.978807654099082,"bastante facil",0.0464461646727657,0.12807881773399,0.0520760028149191,0.0302603800140746,0.0619282195636875,0.195636875439831,0.20478536242083,0.00562983814215341,0.0605207600281492,0.0309641097818438,0.0365939479239972,0.147079521463758,1427,1.39234449760766,4.20462508759636,2.6781778104335,5.54545454545455,1.5,66,0.0592899624858684,0.14844714238875,0.242424242424242,42,79,27,42,79,40,40,64,0.101694915254237,0.191283292978208,0.0653753026634383,0.101694915254237,0.191283292978208,0.0968523002421307,0.0968523002421307,0.154963680387409,FALSE,FALSE
"L0264","La gallina de los huevos de oro","la gallina de los huevos de oro",3,"Basica inicial",120,10,12,4.575,1.925,6.11825,3.1,11.805,79.1,74.9075,67.0063772007445,120,85,0.708333333333333,101.744421906694,0.828468683298183,137.5,6.06786610987434,0.847058823529412,0.0346431888824252,0.832957746478874,0.735714285714286,NA,"bastante facil",0.0333333333333333,0.158333333333333,0.0666666666666667,0.00833333333333333,0.025,0.15,0.233333333333333,0,0.0583333333333333,0.075,0.0416666666666667,0.15,120,1.55555555555556,8.33333333333333,2.63636363636364,4.4,0.8,10,0.0578627255097843,0.129952346506084,0.1,3,6,2,3,4,6,4,5,0.0909090909090909,0.181818181818182,0.0606060606060606,0.0909090909090909,0.121212121212121,0.181818181818182,0.121212121212121,0.151515151515152,FALSE,FALSE
"L0266","La lechera","la lechera",3,"Basica inicial",534,37,14.4324324324324,4.17415730337079,1.82584269662921,5.44649711509262,2.78378378378378,11.5835924688734,82.5683571211661,78.6525675675676,79.5275195981552,534,255,0.47752808988764,79.3105008766526,0.822360527249885,126.597371263449,7.15183422083774,0.733333333333333,0.043148314145934,0.796536082474227,0.700252873563219,-0.715958165066291,"bastante facil",0.0581613508442777,0.138836772983114,0.0562851782363977,0.0206378986866792,0.0562851782363977,0.163227016885553,0.221388367729831,0.00562851782363977,0.0675422138836773,0.00562851782363977,0.0337711069418387,0.172607879924953,534,1.28260869565217,0,2.4748490945674,4.7027027027027,1.02702702702703,37,0.121613083839517,0.515940926670261,0.27027027027027,10,32,18,14,30,6,16,24,0.0666666666666667,0.213333333333333,0.12,0.0933333333333333,0.2,0.04,0.106666666666667,0.16,FALSE,FALSE
"L0267","La zorra y la liebre","la zorra y la liebre",3,"Basica inicial",111,8,13.875,4.07207207207207,1.72072072072072,4.68695945945946,2,10.1257545045045,89.4442567567568,85.7590990990991,79.3785400120242,111,75,0.675675675675676,63.3587950273214,0.805438517854835,146.09203798393,5.89101108279303,0.8,0.0406998875616723,0.767096774193548,0.701666666666667,NA,"muy facil",0.055045871559633,0.119266055045872,0.0642201834862385,0.00917431192660551,0.055045871559633,0.18348623853211,0.211009174311927,0,0.073394495412844,0.018348623853211,0.0458715596330275,0.165137614678899,111,1.27777777777778,18.018018018018,2.36893203883495,4.875,1,8,0.00924378253325622,0.0841545824102038,0.125,3,7,3,3,3,4,4,5,0.09375,0.21875,0.09375,0.09375,0.09375,0.125,0.125,0.15625,FALSE,FALSE
"L0268","Las hadas","las hadas",3,"Basica inicial",1169,69,16.9420289855072,4.3327630453379,1.86655260906758,7.44832843629511,3.40579710144928,13.0427120913453,77.5659738907279,73.6067434695826,65.629592337335,1169,496,0.424294268605646,76.0850739641863,0.824851164758015,135.156791390944,7.72000071463091,0.73991935483871,0.039561535725706,0.779696428571429,0.683747663551405,-0.895281797471411,"bastante facil",0.0668380462724936,0.140531276778063,0.0565552699228792,0.0265638389031705,0.0402742073693231,0.149100257069409,0.199657240788346,0.00856898029134533,0.0805484147386461,0.0394173093401885,0.0411311053984576,0.150814053127678,1169,1.32386363636364,10.2651839178785,2.55,5.1304347826087,1.42028985507246,69,0.0645492110985668,0.136700129655909,0.130434782608696,31,65,40,42,67,57,28,68,0.0778894472361809,0.163316582914573,0.100502512562814,0.105527638190955,0.168341708542714,0.14321608040201,0.0703517587939698,0.170854271356784,FALSE,FALSE
"L0269","Las medias de los flamencos","las medias de los flamencos",3,"Basica inicial",1464,111,13.1891891891892,4.57991803278689,1.90300546448087,6.73600852902082,3.2972972972973,12.0092482646581,79.2066991581746,75.0885703736524,66.7121059176299,1464,465,0.317622950819672,60.7752394988946,0.803552586615932,143.48928006211,7.45508649824908,0.632258064516129,0.0497061676140979,0.766954063604235,0.645538461538458,-0.901146764816858,"bastante facil",0.0527758738862234,0.147361206305689,0.0589444825222755,0.043865661411926,0.0555174777244688,0.156271418779986,0.209732693625771,0.000685400959561343,0.0753941055517478,0.00891021247429746,0.0335846470185058,0.156956819739548,1464,1.33624454148472,2.04918032786885,2.52919438285292,4.55855855855856,0.972972972972973,111,-0.147354847133257,0.375772460735284,0.531531531531532,84,38,68,135,47,139,30,29,0.147368421052632,0.0666666666666667,0.119298245614035,0.236842105263158,0.0824561403508772,0.243859649122807,0.0526315789473684,0.0508771929824561,FALSE,FALSE
"L0270","Los dos amigos y el oso","los dos amigos y el oso",3,"Basica inicial",144,11,13.0909090909091,3.97916666666667,1.84722222222222,3.85732954545455,2.09090909090909,11.3126767676768,82.6539393939394,78.6621464646465,63.3192900062159,144,86,0.597222222222222,55.737966108703,0.765746731432009,202.546296296296,5.9150617003145,0.790697674418605,0.0480546665699302,0.727157894736842,0.646666666666667,NA,"bastante facil",0.028169014084507,0.112676056338028,0.0422535211267606,0.028169014084507,0.0563380281690141,0.176056338028169,0.190140845070423,0.0140845070422535,0.133802816901408,0.00704225352112676,0.0422535211267606,0.169014084507042,144,1.125,6.94444444444444,2.29323308270677,4.72727272727273,0.909090909090909,11,0.0371540076085531,0.187616583262369,0.272727272727273,2,10,5,10,10,7,5,15,0.03125,0.15625,0.078125,0.15625,0.15625,0.109375,0.078125,0.234375,FALSE,FALSE
